trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
A54-A1731-2-16-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5424922123331,A1731,0,0
A54-A1731-5-8-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5454922123331,A1731,0,0
A54-A1731-2-18-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5424922123331,A1731,0,0
A54-A1732-1-3-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5414922123331,A1732,0,0
A54-A1731-5-16-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5454922123331,A1731,0,0
A54-A1731-4-4-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5444922123331,A1731,0,0
A54-A1732-3-15-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5434922123331,A1732,0,0
A54-A1732-2-19-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5424922123331,A1732,0,0
A54-A1732-5-7-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5454922123331,A1732,0,0
A54-A1731-4-12-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5444922123331,A1731,0,0
A54-A1732-1-9-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5414922123331,A1732,0,0
A54-A1731-3-14-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5434922123331,A1731,0,0
A54-A1732-5-13-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5454922123331,A1732,0,0
A54-A1731-5-22-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5454922123331,A1731,0,0
A54-A1731-3-4-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5434922123331,A1731,0,0
A54-A1731-1-16-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5414922123331,A1731,0,0
A54-A1732-1-17-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5414922123331,A1732,0,0
A54-A1732-4-17-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5444922123331,A1732,0,0
A54-A1732-1-11-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5414922123331,A1732,0,0
A54-A1732-4-21-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5444922123331,A1732,0,0
A54-A1732-2-15-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5424922123331,A1732,0,0
A54-A1731-1-14-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5414922123331,A1731,0,0
A54-A1731-3-20-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5434922123331,A1731,0,0
A54-A1731-4-8-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5444922123331,A1731,0,0
A54-A1732-3-13-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5434922123331,A1732,0,0
A54-A1731-2-6-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5424922123331,A1731,0,0
A54-A1731-3-8-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5434922123331,A1731,0,0
A54-A1732-4-13-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5444922123331,A1732,0,0
A54-A1731-2-14-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5424922123331,A1731,0,0
A54-A1732-5-15-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5454922123331,A1732,0,0
A54-A1732-5-9-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5454922123331,A1732,0,0
A54-A1732-5-21-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5454922123331,A1732,0,0
A54-A1732-2-23-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5424922123331,A1732,0,0
A54-A1731-1-8-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5414922123331,A1731,0,0
A54-A1731-4-18-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5444922123331,A1731,0,0
A54-A1731-1-20-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5414922123331,A1731,0,0
A54-A1731-5-4-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5454922123331,A1731,0,0
A54-A1732-1-13-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5414922123331,A1732,0,0
A54-A1732-1-7-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5414922123331,A1732,0,0
A54-A1731-1-10-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5414922123331,A1731,0,0
A54-A1731-4-2-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5444922123331,A1731,0,0
A54-A1732-5-3-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5454922123331,A1732,0,0
A54-A1732-3-21-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5434922123331,A1732,0,0
A54-A1731-4-20-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5444922123331,A1731,0,0
A54-A1731-5-12-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5454922123331,A1731,0,0
A54-A1731-2-22-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5424922123331,A1731,0,0
A54-A1732-5-17-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5454922123331,A1732,0,0
A54-A1732-3-7-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5434922123331,A1732,0,0
A54-A1732-2-21-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5424922123331,A1732,0,0
A54-A1731-3-12-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5434922123331,A1731,0,0
A54-A1732-2-5-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5424922123331,A1732,0,0
A54-A1731-3-22-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5434922123331,A1731,0,0
A54-A1732-4-11-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5444922123331,A1732,0,0
A54-A1731-4-16-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5444922123331,A1731,0,0
A54-A1732-4-9-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5444922123331,A1732,0,0
A54-A1732-1-15-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5414922123331,A1732,0,0
A54-A1732-3-17-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5434922123331,A1732,0,0
A54-A1731-2-4-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5424922123331,A1731,0,0
A54-A1732-5-11-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5454922123331,A1732,0,0
A54-A1732-2-9-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5424922123331,A1732,0,0
A54-A1732-2-7-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5424922123331,A1732,0,0
A54-A1731-5-20-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5454922123331,A1731,0,0
A54-A1731-2-12-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5424922123331,A1731,0,0
A54-A1731-1-2-4922123331,A54,4922123331,Ж.К. ЛЮЛИН-5,,,A5414922123331,A1731,0,0
A54-A1732-4-3-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5444922123331,A1732,0,0
A54-A1732-4-5-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5444922123331,A1732,0,0
A54-A1732-5-19-4922123331,A54,4922123331,ЦЕНТРАЛНА ГАРА,,,A5454922123331,A1732,0,0
TM28-TM251-4-20-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM251-5-21-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM28-TM251-2-15-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM251-2-13-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM251-1-4-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM251-1-18-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM937-1-2-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM937,0,0
TM28-TM251-2-7-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM251-2-21-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM251-3-18-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM1502-5-29-19048400351,TM28,19048400351,УЛ. ДИМИТЪР ПЕТКОВ,,,TM28519048400351,TM1502,0,0
TM28-TM250-3-11-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28319048400351,TM250,0,0
TM28-TM1501-2-2-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28219048400351,TM1501,0,0
TM28-TM250-1-3-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28119048400351,TM250,0,0
TM28-TM250-1-15-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28119048400351,TM250,0,0
TM28-TM250-2-22-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28219048400351,TM250,0,0
TM28-TM250-4-15-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28419048400351,TM250,0,0
TM28-TM250-1-13-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28119048400351,TM250,0,0
TM28-TM250-4-11-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28419048400351,TM250,0,0
TM28-TM250-3-7-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28319048400351,TM250,0,0
TM28-TM251-3-6-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM251-2-9-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM251-1-24-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM937-4-2-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM937,0,0
TM28-TM251-5-11-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM28-TM251-1-12-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM251-1-10-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM251-5-9-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM28-TM251-1-16-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM251-3-8-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM251-3-4-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM251-3-14-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM251-1-8-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM251-4-16-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM103-3-25-19048400351,TM28,19048400351,МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ,,,TM28319048400351,TM103,0,0
TM28-TM251-4-8-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM1502-4-26-19048400351,TM28,19048400351,УЛ. ДИМИТЪР ПЕТКОВ,,,TM28419048400351,TM1502,0,0
TM28-TM251-3-16-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM937-3-2-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM937,0,0
TM28-TM251-4-18-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM251-4-6-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM251-5-5-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM28-TM251-1-20-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM937-5-17-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM937,0,0
TM28-TM251-2-19-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM250-5-4-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28519048400351,TM250,0,0
TM28-TM250-5-28-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28519048400351,TM250,0,0
TM28-TM250-4-25-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28419048400351,TM250,0,0
TM28-TM250-2-8-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28219048400351,TM250,0,0
TM28-TM250-5-8-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28519048400351,TM250,0,0
TM28-TM250-4-19-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28419048400351,TM250,0,0
TM28-TM250-2-20-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28219048400351,TM250,0,0
TM28-TM250-2-18-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28219048400351,TM250,0,0
TM28-TM250-5-6-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28519048400351,TM250,0,0
TM28-TM250-1-23-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28119048400351,TM250,0,0
TM28-TM250-4-7-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28419048400351,TM250,0,0
TM28-TM250-3-15-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28319048400351,TM250,0,0
TM28-TM250-5-10-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28519048400351,TM250,0,0
TM28-TM250-4-13-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28419048400351,TM250,0,0
TM28-TM250-4-9-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28419048400351,TM250,0,0
TM28-TM251-4-14-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM251-2-23-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM251-2-25-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM24-TM936-16-15-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241616033812001,TM936,0,0
TM28-TM251-2-3-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM251-1-6-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM251-5-3-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM28-TM251-5-25-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM28-TM251-3-20-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM103-1-25-19048400351,TM28,19048400351,МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ,,,TM28119048400351,TM103,0,0
TM24-TM936-15-11-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241516033812001,TM936,0,0
TM28-TM251-1-14-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM251-4-12-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM251-1-22-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28119048400351,TM251,0,0
TM28-TM251-3-22-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM103-5-14-19048400351,TM28,19048400351,МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ,,,TM28519048400351,TM103,0,0
TM28-TM251-2-5-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM251-3-12-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM251-3-24-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM251-4-10-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM251-5-23-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM28-TM251-4-4-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM251-3-10-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28319048400351,TM251,0,0
TM28-TM251-4-24-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM103-2-26-19048400351,TM28,19048400351,МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ,,,TM28219048400351,TM103,0,0
TM28-TM251-2-17-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM251-5-27-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM28-TM251-5-13-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM28-TM251-5-7-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM28-TM251-4-22-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28419048400351,TM251,0,0
TM28-TM251-2-11-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28219048400351,TM251,0,0
TM28-TM250-3-17-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28319048400351,TM250,0,0
TM28-TM250-5-20-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28519048400351,TM250,0,0
TM28-TM250-2-24-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28219048400351,TM250,0,0
TM28-TM250-5-24-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28519048400351,TM250,0,0
TM28-TM250-4-3-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28419048400351,TM250,0,0
TM28-TM250-1-19-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28119048400351,TM250,0,0
TM28-TM250-2-14-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28219048400351,TM250,0,0
TM28-TM250-3-5-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28319048400351,TM250,0,0
TM28-TM250-3-9-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28319048400351,TM250,0,0
TM28-TM250-2-6-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28219048400351,TM250,0,0
TM28-TM1501-5-2-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28519048400351,TM1501,0,0
TM28-TM251-5-19-19048400351,TM28,19048400351,Гара Захарна фабрика,,,TM28519048400351,TM251,0,0
TM24-TM935-15-12-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241516033812001,TM935,0,0
TM24-TM936-6-8-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24616033812001,TM936,0,0
TM24-TM935-9-12-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM24916033812001,TM935,0,0
TM24-TM936-12-5-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241216033812001,TM936,0,0
TM24-TM935-5-9-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM24516033812001,TM935,0,0
TM24-TM936-15-17-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241516033812001,TM936,0,0
TM24-TM935-7-6-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM24716033812001,TM935,0,0
TM24-TM935-3-18-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM24316033812001,TM935,0,0
TM24-TM935-12-18-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241216033812001,TM935,0,0
TM24-TM936-11-18-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241116033812001,TM936,0,0
TM24-TM267-13-2-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241316033812001,TM267,0,0
TM24-TM935-3-6-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM24316033812001,TM935,0,0
TM24-TM936-16-21-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241616033812001,TM936,0,0
TM24-TM1730-14-2-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241416033812001,TM1730,0,0
TM24-TM935-12-6-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241216033812001,TM935,0,0
TM24-TM935-9-8-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM24916033812001,TM935,0,0
TM24-TM936-17-6-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241716033812001,TM936,0,0
TM24-TM936-7-3-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24716033812001,TM936,0,0
TM24-TM936-12-13-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241216033812001,TM936,0,0
TM24-TM935-17-9-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241716033812001,TM935,0,0
TM24-TM935-17-15-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241716033812001,TM935,0,0
TM24-TM936-9-15-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24916033812001,TM936,0,0
TM24-TM936-5-8-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24516033812001,TM936,0,0
TM24-TM935-16-12-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241616033812001,TM935,0,0
TM24-TM936-6-20-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24616033812001,TM936,0,0
TM24-TM935-12-4-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241216033812001,TM935,0,0
TM24-TM935-11-15-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241116033812001,TM935,0,0
TM24-TM1730-5-2-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24516033812001,TM1730,0,0
TM24-TM936-4-5-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24416033812001,TM936,0,0
TM24-TM268-1-21-16033812001,TM24,16033812001,УЛ. ЦАР СИМЕОН,,,TM24116033812001,TM268,0,0
TM24-TM936-3-13-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24316033812001,TM936,0,0
TM24-TM935-6-7-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM24616033812001,TM935,0,0
TM24-TM935-13-8-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241316033812001,TM935,0,0
TM24-TM936-2-7-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24216033812001,TM936,0,0
TM24-TM935-8-17-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM24816033812001,TM935,0,0
TM24-TM936-11-10-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241116033812001,TM936,0,0
TM24-TM936-9-13-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24916033812001,TM936,0,0
TM24-TM935-15-8-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241516033812001,TM935,0,0
TM24-TM936-16-9-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241616033812001,TM936,0,0
TM24-TM936-17-4-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241716033812001,TM936,0,0
TM24-TM935-10-10-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241016033812001,TM935,0,0
TM24-TM936-6-14-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24616033812001,TM936,0,0
TM24-TM936-12-7-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241216033812001,TM936,0,0
TM24-TM936-17-18-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241716033812001,TM936,0,0
TM24-TM936-8-12-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24816033812001,TM936,0,0
TM24-TM936-8-18-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24816033812001,TM936,0,0
TM28-TM250-1-11-19048400351,TM28,19048400351,КВ. ОРЛАНДОВЦИ,,,TM28119048400351,TM250,0,0
TM24-TM268-2-21-16033812001,TM24,16033812001,УЛ. ЦАР СИМЕОН,,,TM24216033812001,TM268,0,0
TM24-TM936-6-16-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24616033812001,TM936,0,0
TM24-TM936-12-9-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM241216033812001,TM936,0,0
A82-A53-2-4-28195214360,A82,28195214360,ЗООПАРКА,,,A82228195214360,A53,0,0
A82-A2375-5-7-28195214360,A82,28195214360,Ж.К. ДРУЖБА-2,,,A82528195214360,A2375,0,0
A82-A53-2-16-28195214360,A82,28195214360,ЗООПАРКА,,,A82228195214360,A53,0,0
TM24-TM936-4-9-16033812001,TM24,16033812001,МЕТРОСТАНЦИЯ ВИТОША,,,TM24416033812001,TM936,0,0
TM24-TM935-4-16-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM24416033812001,TM935,0,0
A82-A2375-5-17-28195214360,A82,28195214360,Ж.К. ДРУЖБА-2,,,A82528195214360,A2375,0,0
TM24-TM267-9-2-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM24916033812001,TM267,0,0
TM24-TM935-14-11-16033812001,TM24,16033812001,Гара Захарна фабрика,,,TM241416033812001,TM935,0,0
A82-A2375-3-15-28195214360,A82,28195214360,Ж.К. ДРУЖБА-2,,,A82328195214360,A2375,0,0
A82-A53-1-10-28195214360,A82,28195214360,ЗООПАРКА,,,A82128195214360,A53,0,0
A82-A53-3-6-28195214360,A82,28195214360,ЗООПАРКА,,,A82328195214360,A53,0,0
A82-A2375-3-13-28195214360,A82,28195214360,Ж.К. ДРУЖБА-2,,,A82328195214360,A2375,0,0
